date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:02	271436/271436	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202025%2022:49:47%20GMT	https://jasurveying.com.au/wp-content/uploads/2025/01/Guy-Website-scaled.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2025/01/Guy-Website-scaled.jpg	(from https://jasurveying.com.au/about/)
15:13:03	9694/9694	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:48%20GMT	https://jasurveying.com.au/wp-content/et-cache/258/et-divi-dynamic-tb-195-258.css?ver=1752017628	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/258/et-divi-dynamic-tb-195-2583ff1.css	(from https://jasurveying.com.au/services/)
15:13:05	339153/339153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2004:28:01%20GMT	https://jasurveying.com.au/wp-content/uploads/2023/05/DK-3_pp-scaled.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2023/05/DK-3_pp-scaled.jpg	(from https://jasurveying.com.au/about/)
15:13:05	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:03%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/258	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/258.42.delayed	(from https://jasurveying.com.au/services/)
15:13:06	2529/2529	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:04%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embedee51.json	(from https://jasurveying.com.au/services/)
15:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:04%20GMT	https://jasurveying.com.au/?p=258	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/indexb773.html	(from https://jasurveying.com.au/services/)
15:13:08	200952/200952	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2022:47:19%20GMT	https://jasurveying.com.au/wp-content/uploads/2025/06/R.png	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2025/06/R.png	(from https://jasurveying.com.au/about/)
15:13:08	2746/2746	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:06%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed7ef7	(from https://jasurveying.com.au/services/)
15:13:09	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:49%20GMT	https://jasurveying.com.au/wp-content/et-cache/258/et-core-unified-258.min.css?ver=1752017629	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/258/et-core-unified-258.min0f53.css	(from https://jasurveying.com.au/services/)
15:13:09	19435/19435	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:49%20GMT	https://jasurveying.com.au/wp-content/et-cache/258/et-core-unified-tb-195-deferred-258.min.css?ver=1752017629	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/258/et-core-unified-tb-195-deferred-258.min0f53.css	(from https://jasurveying.com.au/services/)
15:13:12	81471/81471	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2013:13:09%20GMT	https://jasurveying.com.au/services/building-roads-and-civil-infrastructure	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/building-roads-and-civil-infrastructure	(from https://jasurveying.com.au/services/)
15:13:14	81203/81203	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:34:00%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/building-roads-civil-infrastructure-small.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/building-roads-civil-infrastructure-small.jpg	(from https://jasurveying.com.au/services/)
15:13:14	193569/193569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202022%2005:28:58%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/12/Service-page-1-scaled-e1671426372883.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/12/Service-page-1-scaled-e1671426372883.jpg	(from https://jasurveying.com.au/services/)
15:13:16	81470/81470	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jul%202025%2013:13:13%20GMT	https://jasurveying.com.au/services/property-development-and-subdivisions	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/property-development-and-subdivisions.4a.delayed	(from https://jasurveying.com.au/services/)
15:13:18	82127/82127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2002:15:28%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/property-development-subdivisions-small.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/property-development-subdivisions-small.jpg	(from https://jasurveying.com.au/services/)
15:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:17%20GMT	https://jasurveying.com.au/services/buying-or-building-a-house	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/buying-or-building-a-house.4c.delayed	(from https://jasurveying.com.au/services/)
15:13:19	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services/buying-or-building-a-house	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/buying-or-building-a-house.4d.delayed	(from https://jasurveying.com.au/services/)
15:13:20	38351/38351	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:34:13%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/buying-or-building-a-house-small.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/buying-or-building-a-house-small.jpg	(from https://jasurveying.com.au/services/)
15:13:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:19%20GMT	https://jasurveying.com.au/services/aerial-drone-surveying	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/aerial-drone-surveying	(from https://jasurveying.com.au/services/)
15:13:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:20%20GMT	https://jasurveying.com.au/services/aerial-drone-surveying	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/aerial-drone-surveying	(from https://jasurveying.com.au/services/)
15:13:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:22%20GMT	https://jasurveying.com.au/services/boundary-dispute	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/boundary-dispute	(from https://jasurveying.com.au/services/)
15:13:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:23%20GMT	https://jasurveying.com.au/services/boundary-dispute	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services/boundary-dispute	(from https://jasurveying.com.au/services/)
15:13:25	147261/147261	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20May%202022%2004:51:22%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/05/aerial-drone-surveyors-cooma.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/05/aerial-drone-surveyors-cooma.jpg	(from https://jasurveying.com.au/services/)
15:13:26	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.55.delayed	(from https://jasurveying.com.au/services/)
15:13:26	40769/40769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:34:28%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/boundary-disputes-small.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/boundary-disputes-small.jpg	(from https://jasurveying.com.au/services/)
15:13:27	19296/19296	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:43%20GMT	https://jasurveying.com.au/wp-content/et-cache/619/et-divi-dynamic-tb-195-619.css?ver=1752017623	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/619/et-divi-dynamic-tb-195-619e737.css	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:27	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:25%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/619	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/619	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:28	4583/4583	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:26%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Faerial-drone-surveying%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed0527.json	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:27%20GMT	https://jasurveying.com.au/?p=619	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/index7867.html	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:31	4833/4833	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:29%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Faerial-drone-surveying%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed26ce	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:31	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:43%20GMT	https://jasurveying.com.au/wp-content/et-cache/619/et-core-unified-619.min.css?ver=1752017623	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/619/et-core-unified-619.mine737.css	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:32	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.5c.delayed	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:32	15331/15331	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:33:43%20GMT	https://jasurveying.com.au/wp-content/et-cache/619/et-core-unified-tb-195-deferred-619.min.css?ver=1752017623	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/619/et-core-unified-tb-195-deferred-619.mine737.css	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:36	78344/78344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20May%202022%2005:33:42%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/05/JAS88-DETAIL-20220203GS-drone-map-pic-2-copy.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/05/JAS88-DETAIL-20220203GS-drone-map-pic-2-copy.jpg	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:37	79541/79541	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20May%202022%2004:51:56%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/05/aerial-drone-surveying-snowy-mountains.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/05/aerial-drone-surveying-snowy-mountains.jpg	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:37	97385/97385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20May%202022%2005:34:05%20GMT	https://jasurveying.com.au/wp-content/uploads/2022/05/model-2.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2022/05/model-2.jpg	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:37	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.61.delayed	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:38	19296/19296	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:31:55%20GMT	https://jasurveying.com.au/wp-content/et-cache/270/et-divi-dynamic-tb-195-270.css?ver=1752017515	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/270/et-divi-dynamic-tb-195-2708a97.css	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:38	115831/115831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:27:05%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-registered-surveying-1.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-registered-surveying-1.jpg	(from https://jasurveying.com.au/services/aerial-drone-surveying/)
15:13:40	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:38%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/270	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/270.63.delayed	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:41	2690/2690	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:39%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fbuilding-roads-civil-infrastructure%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed3396.json	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:39%20GMT	https://jasurveying.com.au/?p=270	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/index5295.html	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:42	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:40%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fbuilding-roads-civil-infrastructure%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed4b6c	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:43	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:31:55%20GMT	https://jasurveying.com.au/wp-content/et-cache/270/et-core-unified-270.min.css?ver=1752017515	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/270/et-core-unified-270.min8a97.css	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:43	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.69.delayed	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:43	17165/17165	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:31:55%20GMT	https://jasurveying.com.au/wp-content/et-cache/270/et-core-unified-tb-195-deferred-270.min.css?ver=1752017515	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/270/et-core-unified-tb-195-deferred-270.min8a97.css	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:44	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.6b.delayed	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:45	19296/19296	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:01%20GMT	https://jasurveying.com.au/wp-content/et-cache/266/et-divi-dynamic-tb-195-266.css?ver=1752017521	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/266/et-divi-dynamic-tb-195-2665bdc.css	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:46	97133/97133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:30:04%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/snowy-mountains-surveying.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/snowy-mountains-surveying.jpg	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:47	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:45%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/266	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/266.6d.delayed	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:48	2657/2657	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:46%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fproperty-development-subdivisions%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embedc1fe.json	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:46%20GMT	https://jasurveying.com.au/?p=266	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/index6543.html	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:49	2858/2858	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:47%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fproperty-development-subdivisions%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embedd918	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:50	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:01%20GMT	https://jasurveying.com.au/wp-content/et-cache/266/et-core-unified-266.min.css?ver=1752017521	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/266/et-core-unified-266.min5bdc.css	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:50	421944/421944	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2002:15:13%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/building-roads-civil-infrastructure.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/building-roads-civil-infrastructure.jpg	(from https://jasurveying.com.au/services/building-roads-civil-infrastructure/)
15:13:51	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.73.delayed	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:51	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.74.delayed	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:51	17158/17158	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:01%20GMT	https://jasurveying.com.au/wp-content/et-cache/266/et-core-unified-tb-195-deferred-266.min.css?ver=1752017521	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/266/et-core-unified-tb-195-deferred-266.min5bdc.css	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:51	19296/19296	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:06%20GMT	https://jasurveying.com.au/wp-content/et-cache/268/et-divi-dynamic-tb-195-268.css?ver=1752017526	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/268/et-divi-dynamic-tb-195-26855b1.css	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:52	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:50%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/268	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/268	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:53	480091/480091	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:42:52%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/property-development-subdivisions.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/property-development-subdivisions.jpg	(from https://jasurveying.com.au/services/property-development-subdivisions/)
15:13:53	2617/2617	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:51%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fbuying-or-building-a-house%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed41fb.json	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:51%20GMT	https://jasurveying.com.au/?p=268	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/indexc524.html	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:54	2820/2820	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:52%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fbuying-or-building-a-house%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed5369	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:55	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:06%20GMT	https://jasurveying.com.au/wp-content/et-cache/268/et-core-unified-268.min.css?ver=1752017526	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/268/et-core-unified-268.min55b1.css	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:56	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.7c.delayed	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:56	17155/17155	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:32:07%20GMT	https://jasurveying.com.au/wp-content/et-cache/268/et-core-unified-tb-195-deferred-268.min.css?ver=1752017527	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/268/et-core-unified-tb-195-deferred-268.mina269.css	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:56	128064/128064	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:42:22%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/buying-or-building-a-house.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/buying-or-building-a-house.jpg	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:56	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.7e.delayed	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:57	19296/19296	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:34:14%20GMT	https://jasurveying.com.au/wp-content/et-cache/272/et-divi-dynamic-tb-195-272.css?ver=1752017654	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/272/et-divi-dynamic-tb-195-272dd36.css	(from https://jasurveying.com.au/services/boundary-dispute/)
15:13:57	79923/79923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20May%202021%2005:34:44%20GMT	https://jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-expert-surveyor.jpg	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/uploads/2021/05/jack-atkinson-expert-surveyor.jpg	(from https://jasurveying.com.au/services/buying-or-building-a-house/)
15:13:57	0/0	---M--	418	error ('reauthentication%20required')	text/html	date:Fri,%2011%20Jul%202025%2013:13:55%20GMT	https://jasurveying.com.au/wp-json/wp/v2/pages/272	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/wp/v2/pages/272	(from https://jasurveying.com.au/services/boundary-dispute/)
15:13:58	2573/2573	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2013:13:56%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fboundary-dispute%2F	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed3f0f.json	(from https://jasurveying.com.au/services/boundary-dispute/)
15:13:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2013:13:57%20GMT	https://jasurveying.com.au/?p=272	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/indexcde3.html	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:00	2776/2776	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2013:13:58%20GMT	https://jasurveying.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasurveying.com.au%2Fservices%2Fboundary-dispute%2F&format=xml	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-json/oembed/1.0/embed0ce6	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:00	5313/5313	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:34:14%20GMT	https://jasurveying.com.au/wp-content/et-cache/272/et-core-unified-272.min.css?ver=1752017654	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/272/et-core-unified-272.mindd36.css	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:01	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.86.delayed	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:01	0/-1	---M--	301	error ('')			https://jasurveying.com.au/services	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/services.87.delayed	(from https://jasurveying.com.au/services/boundary-dispute/)
15:14:01	15198/15198	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2023:34:14%20GMT	https://jasurveying.com.au/wp-content/et-cache/272/et-core-unified-tb-195-deferred-272.min.css?ver=1752017654	C:/My%20Web%20Sites/Website%20clone/jasurveying.com.au/wp-content/et-cache/272/et-core-unified-tb-195-deferred-272.mindd36.css	(from https://jasurveying.com.au/services/boundary-dispute/)
